transaction_id,customer_id,fecha,tipo,monto,moneda,canal
T-101960,C-752,2024-04-01 00:40:46,wd,3241.04,Dólar,app
T-101961,C-1262,06-05-2024,INGRESO,104.42,EUR,web
T-101962,C-745,2025-05-28 03:20:08,retiro,3810.97,Dólar,WEB
T-101963,C-979,19-07-2025 20:08,deposito,3906.06,Euro,sucursal
T-101964,C-477,09-28-2025,deposito,3557.68,Euro,App
T-101965,C-1121,11-16-2024,deposito,4177.81,Pesos,app
T-101966,C-352,18-04-2025 11:45,wd,2704.44,Euro,WEB
T-101967,C-761,12-08-2025,retiro,3183.25,Dolar,sucursal
T-101968,C-406,19-10-2024 08:59,deposito,998.62,EUR,app
T-101969,C-1146,09-19-2024,deposito,2784.52,EUR,sucursal
T-101970,C-1472,25-02-2025 08:52,deposito,1181.63,Euro,web
T-101971,C-1436,2025-08-29 20:05:52,ret,2156.79,mxn,sucursal
T-101972,C-496,2025-09-10 17:07:13,ret,4810.94,mxn,WEB
T-101973,C-1068,05-20-2025,wd,"2583,41",eur,WEB
T-101974,C-1440,09-05-2024 13:27,INGRESO,51726.8,EUR,cajero
T-101875,C-1069,26-09-2025 03:34,DEPOSITO,1423.74,EUR,web
T-101976,C-290,23-10-2025 01:56,DEPOSITO,4384.42,Peso,app
T-101977,C-372,30/08/2025,retiro,3429.71,eur,app
T-101978,C-550,2025-10-19 21:21:52,DEPOSITO,3202.74,MXN,app
T-101979,C-424,24-09-2025 21:41,wd,"4421,71",eur,WEB
T-101980,C-1458,03/05/2024,dep,3992.2,USD,App
T-101981,C-1071,2025-10-01 15:46:06,ret,"4435,74",Euro,App
T-101982,C-348,2024-10-14 03:57:19,ret,3916.46,Peso,web
T-101983,C-420,04-06-2025,DEPOSITO,4302.78,Dólar,web
T-101984,C-228,02-09-2025 20:47,ret,-4873.3,EUR,app
T-101985,C-1388,01-07-2026,INGRESO,"121154,71",mxn,web
T-101986,C-1312,13-08-2025 21:00,deposito,2892.6,mxn,cajero
T-101987,C-920,09-02-2025 12:13,deposito,2809.01,mxn,App
T-101988,C-722,04-22-2025,wd,"501,09",mxn,web
T-101989,C-1073,04/11/2024,INGRESO,4945.18,Dólar,sucursal
T-101990,C-1470,08-10-2025,dep,2079.73,eur,app
T-101991,C-187,09-22-2025,dep,2168.35,Peso,cajero
T-101992,C-409,22-02-2024 06:40,dep,419.53,Euro,App
T-101993,C-1029,18/03/2025,INGRESO,3565.83,eur,WEB
T-101994,C-324,09-30-2024,deposito,4817.46,MXN,WEB
T-101995,C-602,2026-01-21 11:34:04,retiro,2495.83,Dólar,web
T-101996,C-13,08-29-2025,wd,"4043,0",Pesos,sucursal
T-101997,C-1037,07/12/2024,INGRESO,"1409,07",Pesos,app
T-101998,C-303,2026-01-06 02:37:05,ret,67985.17,MXN,app
T-101999,C-325,2025-01-20 08:12:18,dep,3840.54,Euro,sucursal
T-102000,C-93,2024-02-04 23:36:36,dep,1854.72,Peso,WEB
T-102001,C-107,08-06-2025 22:23,retiro,864.69,EUR,App
T-102002,C-1333,08/11/2024,retiro,4902.78,Dolar,cajero
T-102003,C-1169,14-05-2025 05:23,INGRESO,2940.24,Euro,cajero
T-102004,C-293,11/07/2024,DEPOSITO,2822.83,Dolar,web
T-102005,C-1453,2025-08-03 01:13:39,RETIRO,1412.69,MXN,App
T-102006,C-1286,12-18-2024,retiro,2010.63,Dólar,app
T-102007,C-935,21-08-2025 03:34,deposito,1304.28,Peso,app
T-102008,C-173,09-06-2024 23:38,retiro,1112.53,usd,WEB
T-102009,C-496,04/04/2025,wd,3098.14,Dolar,sucursal
T-102010,C-46,2025-09-07 20:43:09,RETIRO,196.63,Peso,app
T-102011,C-797,08/05/2025,deposito,84243.59,eur,cajero
T-102012,C-45,26-05-2025 07:28,INGRESO,717.14,EUR,app
T-102013,C-265,08-27-2025,wd,3949.03,usd,web
T-102014,C-825,08-05-2024,retiro,4260.93,Dólar,app
T-102015,C-1048,01-15-2026,DEPOSITO,2108.85,Euro,cajero
T-102016,C-932,02-13-2024,RETIRO,250.56,eur,WEB
T-102017,C-202,07-19-2025,wd,4683.75,Euro,App
T-102018,C-1486,2024-04-06 20:03:51,ret,963.3,usd,web
T-102019,C-206,06-28-2025,retiro,3358.38,Dólar,WEB
T-102020,C-566,26/06/2024,deposito,1470.62,eur,web
T-102021,C-618,03-11-2025 13:35,wd,2181.46,Euro,app
T-102022,C-511,02-18-2024,retiro,1050.68,Euro,cajero
T-101994,C-334,05-04-2025,wd,4030.52,Pesos,WEB
T-102024,C-1473,19-08-2025 21:57,retiro,1340.23,usd,cajero
T-102025,C-1425,15/02/2025,RETIRO,-985.73,eur,app
T-102026,C-748,2024-12-08 21:12:05,retiro,622.21,Euro,sucursal
T-102027,C-1230,2024-06-12 22:11:04,RETIRO,4961.34,eur,App
T-102028,C-690,02/03/2024,ret,2996.19,eur,App
T-102029,C-261,06-05-2024 04:29,ret,988.01,mxn,app
T-102030,C-237,08-07-2024 15:11,dep,"4920,05",Peso,WEB
T-102031,C-523,09/07/2025,retiro,"723,17",EUR,web
T-102032,C-1141,05-23-2024,DEPOSITO,"644,49",eur,App
T-102033,C-1270,2025-02-07 17:45:42,deposito,1009.49,Euro,app
T-102034,C-21,2025-05-17 18:43:38,ret,1502.01,Dolar,app
T-102035,C-1306,02/05/2024,wd,80505.92,mxn,app
T-102036,C-431,11-07-2024 23:19,wd,1025.19,mxn,web
T-102037,C-21,2025-03-30 17:51:52,INGRESO,273.28,USD,WEB
T-102038,C-750,18/07/2024,retiro,"2019,1",EUR,sucursal
T-102039,C-349,26-04-2025 11:55,INGRESO,2035.06,USD,sucursal
T-102040,C-302,12/09/2025,RETIRO,1889.45,Dólar,cajero
T-102041,C-984,31-10-2025 17:29,INGRESO,"659,77",usd,WEB
T-102042,C-533,2025-12-16 05:03:13,INGRESO,4719.05,usd,sucursal
T-102043,C-1471,05-17-2025,RETIRO,1030.88,Dolar,web
T-102044,C-1354,2024-03-05 20:55:18,wd,3075.3,Dolar,cajero
T-102045,C-108,04/07/2024,retiro,4336.6,eur,sucursal
T-102046,C-438,2025-01-13 02:35:35,DEPOSITO,189032.84,Euro,sucursal
T-102047,C-1080,01-16-2026,RETIRO,4472.94,Pesos,App
T-102048,C-395,2025-07-15 22:25:12,INGRESO,132.43,MXN,sucursal
T-102049,C-837,16/04/2025,RETIRO,2423.77,Dolar,sucursal
T-101405,C-564,01-22-2026,INGRESO,-2918.37,EUR,App
T-102051,C-27,03/08/2025,RETIRO,1601.62,usd,WEB
T-102052,C-898,09-08-2024 20:47,RETIRO,3184.8,MXN,WEB
T-102053,C-1304,30-05-2024 23:17,dep,262.43,eur,app
T-102054,C-208,07-11-2024,INGRESO,957.76,USD,cajero
T-102055,C-1131,2024-12-21 12:12:22,retiro,170.34,eur,App
T-102056,C-639,14/01/2025,wd,2499.73,Pesos,cajero
T-102057,C-919,2025-03-01 01:13:26,dep,573.94,EUR,sucursal
T-102058,C-203,2024-04-08 22:25:58,DEPOSITO,709.61,Euro,App
T-102059,C-324,15-01-2025 00:41,wd,1545.24,Euro,WEB
T-102060,C-779,10-25-2024,DEPOSITO,2695.75,usd,app
T-102061,C-1024,03-26-2025,ret,155916.5,Euro,web
T-102062,C-312,17/04/2024,ret,1067.18,Euro,app
T-102063,C-261,09-02-2025,DEPOSITO,4790.17,mxn,web
T-102064,C-1455,31/07/2024,DEPOSITO,3221.74,eur,web
T-102065,C-644,26-06-2025 13:10,retiro,-1911.05,Peso,App
T-102066,C-178,14-10-2025 02:56,dep,3196.71,Peso,cajero
T-102067,C-710,08-02-2025 08:53,wd,2443.72,Euro,cajero
T-102068,C-1,2025-10-17 18:55:33,ret,"167728,26",eur,App
T-102069,C-874,2024-02-03 09:27:31,wd,4561.04,Dolar,WEB
T-102070,C-1039,17/11/2025,INGRESO,3935.23,MXN,cajero
T-102071,C-1314,2025-08-01 02:46:35,retiro,"832,15",eur,web
T-102072,C-422,11-06-2025,wd,3786.68,Pesos,App
T-102073,C-1164,07-25-2024,retiro,3584.64,Euro,sucursal
T-102074,C-689,21-05-2024 23:53,DEPOSITO,"3813,95",Peso,WEB
T-102075,C-1353,30-01-2025 14:29,dep,150744.8,Pesos,app
T-102076,C-667,29-08-2025 14:34,deposito,432.35,eur,WEB
T-102077,C-1481,2024-11-23 13:20:36,INGRESO,4603.11,MXN,sucursal
T-102078,C-759,29-06-2025 23:17,RETIRO,4929.93,USD,cajero
T-102079,C-1303,10-08-2024,wd,559.79,Euro,App
T-102080,C-181,25/04/2024,deposito,2027.09,Dolar,web
T-102081,C-507,30/09/2024,ret,3494.8,Dólar,cajero
T-102082,C-976,2024-04-09 15:22:45,DEPOSITO,4975.31,usd,App
T-102083,C-480,2025-11-12 11:23:21,RETIRO,578.94,Dolar,sucursal
T-102084,C-616,18/09/2024,dep,667.76,Euro,app
T-102085,C-463,2025-09-09 13:30:46,RETIRO,2496.83,Euro,App
T-102086,C-227,03-05-2024 13:58,INGRESO,4585.38,MXN,cajero
T-102087,C-1210,12-18-2025,wd,1306.95,Dolar,sucursal
T-102088,C-98,2025-08-31 04:13:13,dep,4480.68,Peso,app
T-102089,C-1093,01/06/2025,deposito,1040.5,USD,app
T-102090,C-991,08-19-2025,deposito,1586.38,Dólar,sucursal
T-102091,C-986,2025-12-09 04:28:28,dep,527.3,Dolar,app
T-102092,C-989,2025-07-21 20:50:46,INGRESO,4052.25,Euro,app
T-102093,C-135,2024-12-07 20:57:30,retiro,4557.55,Dólar,cajero
T-102094,C-80,14-02-2024 11:25,ret,3228.22,MXN,App
T-102095,C-94,12-17-2024,retiro,2746.7,USD,app
T-102096,C-1060,08-07-2025 06:05,wd,2184.57,usd,WEB
T-102097,C-234,01/03/2025,ret,1217.39,MXN,App
T-102098,C-447,01-14-2025,retiro,4719.43,Dolar,app
T-102099,C-332,09-09-2025 03:47,INGRESO,3920.26,Dolar,app
T-102100,C-1352,2024-03-17 19:43:30,DEPOSITO,4411.06,mxn,sucursal
T-102101,C-1483,2025-01-01 11:15:30,dep,2873.53,Peso,WEB
T-102102,C-211,22-12-2024 09:36,DEPOSITO,1420.25,Euro,app
T-102103,C-243,14/12/2025,deposito,69485.11,Pesos,web
T-102104,C-359,28/04/2024,wd,299.87,Dólar,WEB
T-102105,C-1147,2024-11-18 22:17:17,dep,2375.23,Peso,web
T-102106,C-1424,03-13-2025,retiro,1222.88,EUR,app
T-100025,C-626,2025-07-08 21:49:02,retiro,3960.45,EUR,app
T-102108,C-1473,03-18-2024,wd,2590.0,USD,cajero
T-102109,C-632,01/02/2025,INGRESO,2308.1,usd,web
T-102110,C-1385,2024-05-17 01:58:36,wd,3744.58,eur,cajero
T-102111,C-609,2025-04-04 11:30:21,retiro,2688.5,mxn,App
T-102112,C-272,08/01/2025,DEPOSITO,210.6,MXN,cajero
T-102113,C-1341,15/03/2025,RETIRO,1052.05,Pesos,app
T-102114,C-928,2025-02-11 19:01:19,deposito,152781.25,EUR,app
T-102115,C-1158,20-05-2025 20:24,ret,976.95,eur,app
T-102116,C-73,06-30-2024,deposito,1992.43,USD,sucursal
T-102117,C-711,2024-07-10 01:39:01,INGRESO,3525.96,Dolar,sucursal
T-102118,C-491,25/01/2026,INGRESO,4975.3,eur,web
T-102119,C-1392,2024-07-20 09:05:09,INGRESO,3525.92,MXN,App
T-102120,C-1339,02-04-2025,retiro,4034.45,eur,WEB
T-102121,C-1367,09-01-2024,dep,4193.67,mxn,cajero
T-102122,C-1469,03-21-2025,retiro,198376.5,Dólar,cajero
T-102123,C-15,05-08-2024,wd,1671.72,Dolar,cajero
T-102124,C-642,2024-06-05 07:04:24,ret,4288.41,Dolar,cajero
T-102125,C-1038,26/06/2024,wd,468.5,Pesos,sucursal
T-102126,C-1444,05-18-2024,INGRESO,3723.09,usd,cajero
T-102127,C-1126,25/03/2024,DEPOSITO,3534.38,Dólar,web
T-102128,C-368,12-20-2024,ret,3952.09,MXN,cajero
T-102129,C-801,13/12/2025,RETIRO,2607.69,USD,App
T-102130,C-1368,01-30-2025,RETIRO,371.37,MXN,App
T-102131,C-1397,22/11/2024,retiro,3491.94,Euro,app
T-102132,C-993,22-04-2025 21:09,INGRESO,3881.3,Euro,cajero
T-102133,C-570,18-06-2024 08:58,INGRESO,2671.34,Dólar,web
T-102134,C-264,25/02/2025,RETIRO,3597.46,USD,app
T-102135,C-945,07-07-2025,deposito,3280.9,EUR,sucursal
T-102136,C-809,28/11/2025,DEPOSITO,130133.53,MXN,web
T-102137,C-586,03-13-2024,wd,2588.91,EUR,app
T-102138,C-1183,19-02-2024 18:18,dep,3059.13,Euro,WEB
T-102139,C-243,10-25-2024,retiro,1583.04,USD,sucursal
T-102140,C-649,2024-10-17 04:39:08,DEPOSITO,2980.21,USD,sucursal
T-102141,C-757,14-07-2025 01:46,deposito,2895.28,MXN,sucursal
T-102142,C-1459,2024-05-08 09:07:07,dep,4312.33,EUR,app
T-102143,C-680,2025-07-20 19:35:29,RETIRO,886.47,USD,web
T-102144,C-759,07-20-2025,wd,27626.21,Peso,WEB
T-102145,C-615,10-06-2024 20:46,dep,4790.09,usd,App
T-101295,C-824,2024-03-07 22:58:39,RETIRO,4798.8,MXN,web
T-102147,C-1492,2024-09-15 05:37:26,deposito,439.73,USD,App
T-102148,C-1371,16/12/2025,retiro,52416.33,mxn,App
T-102149,C-1303,05-20-2024,INGRESO,1203.51,Dolar,cajero
T-102150,C-435,18-12-2024 21:21,dep,3417.67,Pesos,sucursal
T-102151,C-617,02/12/2025,retiro,4477.29,USD,WEB
T-102152,C-126,2025-12-17 16:07:43,ret,2511.99,MXN,web
T-102153,C-157,08-08-2025,wd,2176.9,Dolar,sucursal
T-101149,C-676,28-10-2024 17:15,RETIRO,2987.31,EUR,web
T-102155,C-290,06/04/2025,retiro,4169.85,USD,web
T-102156,C-415,2024-02-06 13:31:39,ret,2046.67,USD,App
T-102157,C-290,10-02-2025 07:13,ret,2551.34,Peso,web
T-102158,C-1222,2025-01-31 00:06:17,ret,3111.5,Dólar,app
T-102159,C-125,15/12/2025,dep,902.96,Dólar,web
T-102160,C-882,24-09-2025 13:01,DEPOSITO,767.86,Pesos,sucursal
T-102161,C-138,31/10/2024,dep,4092.11,Dólar,WEB
T-102162,C-1139,09-09-2025,INGRESO,1765.72,Pesos,WEB
T-102163,C-63,2024-05-15 06:55:32,DEPOSITO,-755.88,EUR,app
T-102164,C-1034,04/10/2024,ret,"19808,02",USD,cajero
T-102165,C-1364,03/10/2025,INGRESO,4868.94,Dólar,sucursal
T-102166,C-1300,11/03/2024,wd,1525.36,MXN,cajero
T-102167,C-1464,06-18-2025,DEPOSITO,"1572,47",usd,WEB
T-101416,C-1380,12/09/2024,ret,3388.93,USD,App
T-102169,C-1434,08/05/2025,retiro,71411.11,Euro,cajero
T-102170,C-1488,13/09/2024,deposito,4196.9,Euro,cajero
T-102171,C-243,29-08-2025 17:55,retiro,4946.09,Euro,cajero
T-102172,C-273,03/03/2025,wd,4134.43,Euro,App
T-102173,C-626,02-01-2024,deposito,1605.48,Peso,WEB
T-102174,C-869,2024-02-22 10:22:05,dep,1435.23,mxn,web
T-102175,C-455,2025-03-20 07:37:14,ret,455.29,EUR,web
T-102176,C-1240,12-27-2025,RETIRO,736.27,MXN,WEB
T-102177,C-11,09-29-2025,wd,1196.07,USD,sucursal
T-102178,C-358,2024-04-17 11:18:34,deposito,447.77,mxn,sucursal
T-102179,C-138,2024-11-02 06:49:47,DEPOSITO,"2287,68",Dólar,web
T-102180,C-1229,18-01-2026 06:32,deposito,1432.19,Pesos,cajero
T-102181,C-1269,29/03/2024,INGRESO,4246.25,Dolar,web
T-102182,C-259,03-27-2025,ret,-2876.51,MXN,app
T-102183,C-783,2025-02-11 07:40:08,dep,72117.17,Dolar,web
T-101073,C-390,14/05/2024,retiro,133524.78,Pesos,app
T-102185,C-389,25-11-2025 00:57,retiro,2016.41,Euro,sucursal
T-102186,C-29,2024-03-05 01:27:14,retiro,3618.75,eur,cajero
T-102187,C-852,04/07/2024,DEPOSITO,81.69,USD,app
T-102188,C-137,27/07/2025,ret,"2432,51",EUR,app
T-101331,C-402,2025-03-28 05:36:39,dep,176119.63,USD,web
T-102190,C-98,2025-10-04 11:12:37,RETIRO,-3056.18,Euro,cajero
T-102191,C-455,2024-12-14 05:34:45,DEPOSITO,4241.98,USD,WEB
T-102192,C-632,2025-06-03 13:34:39,INGRESO,676.76,Euro,App
T-102193,C-1048,2026-01-10 21:40:09,DEPOSITO,414.38,Euro,App
T-102194,C-631,24/01/2025,retiro,234.72,eur,App
T-102195,C-1175,03-14-2024,ret,"4111,61",Dolar,sucursal
T-102196,C-818,10-05-2024 16:17,dep,2457.6,USD,cajero
T-102197,C-1061,04-11-2024,retiro,4457.94,Peso,cajero
T-102198,C-1047,03-19-2025,INGRESO,3758.57,usd,app
T-102199,C-1226,21/05/2024,deposito,88149.27,mxn,sucursal
T-102200,C-1384,06-05-2025,DEPOSITO,"2628,93",Dólar,App
T-102201,C-267,13-08-2024 14:50,retiro,134.78,EUR,cajero
T-102202,C-184,04/04/2024,DEPOSITO,173036.66,EUR,sucursal
T-102203,C-1158,20-01-2026 05:53,deposito,4736.32,usd,web
T-102204,C-414,10-06-2025,INGRESO,3097.86,mxn,app
T-102205,C-809,2025-10-30 00:00:05,RETIRO,4804.21,Euro,app
T-102206,C-818,2024-08-19 00:28:17,RETIRO,3508.84,Peso,WEB
T-102207,C-784,27/04/2024,deposito,4161.13,Euro,cajero
T-102208,C-619,08-06-2025,ret,"3073,94",mxn,sucursal
T-102209,C-909,09-11-2025 09:38,ret,676.03,Dólar,App
T-100219,C-296,11-18-2024,RETIRO,15131.74,MXN,cajero
T-102211,C-1085,11/06/2024,RETIRO,4937.24,USD,sucursal
T-102212,C-1283,01-08-2025,retiro,57004.29,eur,app
T-102213,C-1245,08-21-2025,RETIRO,1687.42,Euro,App
T-102214,C-708,10-01-2025,dep,1286.79,Euro,App
T-102215,C-783,05/04/2024,wd,1263.8,eur,sucursal
T-102216,C-1392,07/09/2024,dep,1936.06,Euro,web
T-102217,C-19,11-30-2024,dep,3222.64,mxn,WEB
T-102218,C-220,04/11/2024,DEPOSITO,4537.37,Dolar,cajero
T-102219,C-947,02-11-2024 05:33,INGRESO,4519.51,Pesos,web
T-102220,C-710,09-04-2025 17:02,wd,4182.19,eur,WEB
T-102221,C-1206,02-08-2025 09:02,ret,171869.08,Peso,WEB
T-102222,C-1068,18/09/2024,ret,4760.14,Dolar,app
T-102223,C-137,11-17-2024,RETIRO,1188.56,USD,WEB
T-102224,C-94,08/02/2025,dep,-760.98,mxn,WEB
T-102225,C-360,09-29-2025,DEPOSITO,4278.28,eur,App
T-102226,C-83,2024-06-19 19:53:46,ret,4661.98,Dólar,WEB
T-102227,C-945,03-14-2024,wd,-952.76,mxn,app
T-102228,C-984,12-29-2025,wd,"2246,15",Pesos,web
T-102229,C-467,18/09/2024,dep,3651.89,Euro,App
T-102230,C-233,03-06-2024,retiro,4590.96,USD,WEB
T-102231,C-653,14/08/2025,wd,4637.16,EUR,cajero
T-102232,C-1150,11-01-2025 15:38,deposito,451.39,Peso,sucursal
T-102233,C-413,2024-11-23 14:47:53,INGRESO,2295.76,usd,WEB
T-102234,C-3,20-10-2024 20:02,retiro,903.37,usd,App
T-102129,C-290,15/11/2024,ret,4200.56,eur,cajero
T-102236,C-669,14-02-2025 21:26,wd,"3616,35",usd,WEB
T-102237,C-503,09-09-2024,retiro,"1356,5",Dólar,sucursal
T-102238,C-1330,13-04-2025 22:00,INGRESO,"832,19",Euro,App
T-102239,C-284,21-11-2025 01:37,retiro,4359.41,Dólar,sucursal
T-102240,C-734,01/08/2025,deposito,4167.75,mxn,sucursal
T-102241,C-271,30/05/2024,ret,152.88,usd,cajero
T-102242,C-1413,20-03-2025 17:12,DEPOSITO,3897.69,Euro,app
T-102243,C-170,2025-03-13 03:50:36,dep,1351.9,Pesos,sucursal
T-102244,C-102,2025-10-12 03:21:11,ret,2334.66,Peso,web
T-102245,C-343,21-02-2024 12:55,DEPOSITO,2432.0,USD,sucursal
T-101420,C-1030,25-09-2025 18:37,dep,4523.31,EUR,cajero
T-102247,C-921,09-07-2024,ret,4424.25,usd,web
T-102248,C-514,15/11/2024,INGRESO,"274,76",eur,cajero
T-102249,C-1423,12/09/2024,INGRESO,2096.36,usd,WEB
T-102250,C-959,2024-02-08 00:40:48,ret,4516.86,MXN,cajero
T-102251,C-1443,19/07/2024,ret,2073.14,Dolar,cajero
T-101583,C-1165,2025-09-15 19:47:23,INGRESO,3080.17,Dólar,cajero
T-102253,C-360,2025-01-28 15:00:46,INGRESO,-1424.64,Euro,sucursal
T-102254,C-479,07-22-2025,RETIRO,"4200,28",Dólar,cajero
T-102255,C-435,24-12-2024 08:34,DEPOSITO,174.72,USD,web
T-102256,C-595,2025-08-30 16:10:34,ret,4465.63,Peso,app
T-102257,C-1306,28/02/2025,dep,4670.11,Peso,App
T-102258,C-708,04-18-2025,dep,"111833,24",Dolar,app
T-102259,C-1468,02/12/2025,deposito,18952.68,Dólar,web
T-102260,C-284,2024-08-12 21:04:54,RETIRO,1497.82,EUR,App
T-102261,C-647,30-04-2025 13:46,deposito,342.04,USD,WEB
T-102262,C-1437,19/11/2025,RETIRO,1045.24,Peso,App
T-102263,C-1219,02/03/2024,RETIRO,3038.79,Dolar,WEB
T-102264,C-279,2025-04-30 14:36:19,wd,1047.67,Dolar,app
T-102265,C-439,03-07-2025 12:59,wd,531.86,EUR,cajero
T-102266,C-1074,25-12-2025 13:59,INGRESO,4181.87,mxn,App
T-102267,C-253,03-03-2024 13:17,deposito,3996.71,usd,app
T-102268,C-397,2025-06-14 00:00:43,retiro,1602.17,Dólar,WEB
T-102269,C-1256,02-20-2024,ret,3085.93,Pesos,web
T-102270,C-762,19-03-2024 20:50,RETIRO,124125.24,MXN,WEB
T-102271,C-726,2024-05-10 01:49:16,DEPOSITO,63867.73,MXN,web
T-102272,C-298,08-12-2025 02:22,INGRESO,2235.23,Dolar,cajero
T-102273,C-1269,11-01-2025,dep,3349.55,Euro,sucursal
T-102274,C-598,10-03-2024,INGRESO,3395.27,MXN,WEB
T-102275,C-929,2024-04-29 09:27:00,RETIRO,984.1,eur,web
T-102276,C-938,20/12/2024,RETIRO,2741.42,Peso,app
T-102277,C-678,02/11/2025,retiro,3912.26,EUR,cajero
T-102278,C-1157,16/08/2024,deposito,3752.3,Euro,sucursal
T-102279,C-50,2024-12-13 16:52:28,dep,3335.29,Dólar,cajero
T-102280,C-451,2024-09-07 00:21:28,deposito,"3289,9",MXN,cajero
T-102281,C-741,09-12-2024,ret,1659.77,Pesos,WEB
T-102282,C-703,02/04/2025,RETIRO,2128.06,eur,web
T-102283,C-1234,2024-03-23 05:11:40,RETIRO,4873.69,Dólar,app
T-102284,C-486,31/01/2024,retiro,1456.15,Dólar,cajero
T-102285,C-25,2025-07-13 17:46:45,ret,17354.41,mxn,sucursal
T-102286,C-6,09-02-2025 23:40,retiro,4872.04,EUR,cajero
T-102287,C-131,13-06-2025 14:11,retiro,2586.14,mxn,WEB
T-102288,C-558,29-05-2025 09:01,retiro,28738.63,Dolar,cajero
T-102289,C-958,16-04-2024 06:45,wd,4206.84,eur,App
T-102290,C-1107,16/01/2026,DEPOSITO,1728.62,Peso,cajero
T-102291,C-1426,07-07-2024,retiro,138.46,EUR,sucursal
T-102292,C-520,31-03-2024 21:07,RETIRO,888.79,mxn,cajero
T-102293,C-585,16/11/2024,INGRESO,-3082.82,MXN,App
T-102294,C-346,2024-07-04 11:04:44,deposito,1631.21,Euro,WEB
T-102295,C-1236,14-11-2024 14:35,dep,418.12,Pesos,web
T-102296,C-81,24-04-2024 01:08,wd,1179.67,Euro,app
T-102297,C-962,2024-09-19 20:28:11,DEPOSITO,3280.71,Euro,cajero
T-102298,C-608,06/12/2024,RETIRO,1316.85,eur,app
T-102299,C-92,06-19-2024,INGRESO,724.32,usd,web
T-102300,C-910,12/05/2025,INGRESO,"2186,08",Peso,app
T-102301,C-890,24-06-2024 10:04,DEPOSITO,2431.23,MXN,web
T-102302,C-571,10-26-2025,DEPOSITO,4175.58,Dolar,App
T-102303,C-1215,2024-05-26 01:51:32,DEPOSITO,"2837,32",USD,web
T-102304,C-1494,04-15-2025,dep,50048.92,usd,sucursal
T-102305,C-1224,19-01-2026 10:20,deposito,4083.18,eur,sucursal
T-102306,C-1151,2024-02-13 15:32:25,RETIRO,3793.89,Peso,App
T-102307,C-592,11-20-2025,wd,3299.66,eur,web
T-102308,C-583,20/06/2025,wd,2195.53,EUR,app
T-102309,C-826,11-02-2025,DEPOSITO,1259.17,Pesos,app
T-102310,C-248,10/09/2025,RETIRO,1366.08,Dolar,App
T-102311,C-455,26/03/2024,DEPOSITO,-2518.47,EUR,app
T-102312,C-427,07-06-2025,INGRESO,3274.02,Dolar,sucursal
T-102313,C-444,01-01-2026 00:52,wd,4581.76,Dólar,sucursal
T-102314,C-431,2024-02-25 01:36:42,DEPOSITO,4685.49,Pesos,WEB
T-102315,C-1087,2024-04-30 03:58:59,DEPOSITO,984.01,Pesos,app
T-102316,C-1475,26-10-2025 21:15,RETIRO,"469,02",Euro,WEB
T-102317,C-1431,05-31-2025,dep,2174.49,mxn,sucursal
T-102318,C-1213,06/07/2024,retiro,91.84,eur,app
T-102319,C-782,2025-11-21 18:40:49,dep,2595.22,Dólar,WEB
T-102320,C-212,28/02/2025,INGRESO,380.15,EUR,WEB
T-100287,C-482,03-01-2025,dep,137278.34,Dolar,WEB
T-102322,C-1084,21-11-2025 01:40,deposito,557.88,Peso,sucursal
T-102323,C-1258,31-08-2024 04:30,deposito,1669.19,Dólar,sucursal
T-102324,C-266,05-27-2025,retiro,"152,2",USD,web
T-102325,C-630,25/05/2024,deposito,783.54,usd,cajero
T-102326,C-1004,18/12/2025,dep,1797.27,usd,app
T-102327,C-807,09-03-2025 04:41,ret,3439.35,Peso,web
T-102328,C-1436,2024-10-19 03:41:47,INGRESO,2884.74,mxn,WEB
T-102329,C-1438,10-27-2025,RETIRO,"2634,52",EUR,sucursal
T-102330,C-210,16-04-2025 21:36,RETIRO,3274.9,eur,WEB
T-102331,C-937,08-21-2024,wd,112.6,USD,WEB
T-102332,C-615,02-25-2024,deposito,4613.89,MXN,web
T-102333,C-1142,24-02-2025 09:14,RETIRO,2937.73,USD,sucursal
T-102334,C-822,2025-06-11 08:03:38,dep,"2879,67",Dolar,app
T-102335,C-41,17-03-2024 00:32,deposito,460.64,USD,web
T-102336,C-884,14-06-2025 10:06,DEPOSITO,2418.32,Pesos,app
T-102337,C-508,27/03/2025,deposito,3636.43,EUR,sucursal
T-102338,C-151,30/07/2024,INGRESO,2911.87,Peso,sucursal
T-102339,C-1396,2025-11-28 08:06:52,ret,3227.52,Dólar,app
T-102340,C-1111,06/11/2024,ret,"1008,69",MXN,web
T-102341,C-593,25-06-2025 03:01,DEPOSITO,4993.49,USD,App
T-102342,C-110,2024-03-18 19:32:09,RETIRO,3736.72,eur,cajero
T-102343,C-130,27/05/2025,wd,1532.56,Pesos,App
T-102344,C-551,2024-12-10 13:21:06,DEPOSITO,1692.58,Euro,cajero
T-102345,C-636,03-28-2024,INGRESO,1457.81,Dólar,WEB
T-102346,C-1046,2024-06-11 10:39:41,retiro,49382.03,Euro,web
T-102347,C-814,11-02-2024,dep,"193486,91",Dólar,WEB
T-102348,C-1166,2024-06-10 23:11:45,deposito,2041.99,mxn,app
T-102349,C-867,02-18-2024,RETIRO,2084.52,MXN,sucursal
T-102350,C-227,2024-02-12 22:15:42,DEPOSITO,3899.0,usd,app
T-102351,C-931,06-03-2024 18:10,ret,2583.51,Dolar,web
