fecha,hora,tipo_vehiculo,placa,barra_acceso,engomado,bitacora,foto,capacidad_sobrepasada,descanso_oficial,vacacional,año
2022-06-23,21:52:49,moto,LSS-789,1,sí,no,LSS789_215249.png,no,no,no,2022
2022-06-23,21:59:18,moto,ZSL-174,2,sí,no,ZSL174_215918.png,no,no,no,2022
2022-06-23,22:00:07,moto,HHS-545,1,sí,no,HHS545_220007.png,no,no,no,2022
2022-06-23,22:09:00,moto,ZHF-073,2,sí,no,ZHF073_220900.png,no,no,no,2022
2022-06-23,22:17:20,sedan,SAA-826-S,1,sí,no,SAA826S_221720.png,no,no,no,2022
2022-06-23,22:23:07,sedan,LAZ-561-L,2,sí,no,LAZ561L_222307.png,no,no,no,2022
2022-06-23,22:25:12,sedan,LSL-880-L,2,sí,no,LSL880L_222512.png,no,no,no,2022
2022-06-24,06:00:16,moto,AAZ-478,2,sí,no,AAZ478_060016.png,no,no,no,2022
2022-06-24,06:06:30,moto,SHF-399,2,no,sí,SHF399_060630.png,no,no,no,2022
2022-06-24,06:10:58,camioneta,SZZ-039-H,1,sí,no,SZZ039H_061058.png,no,no,no,2022
2022-06-24,06:30:14,sedan,FLF-524-F,1,sí,no,FLF524F_063014.png,no,no,no,2022
2022-06-24,06:33:22,moto,AAH-864,1,sí,no,AAH864_063322.png,no,no,no,2022
2022-06-24,06:36:28,moto,LHA-595,1,no,sí,LHA595_063628.png,no,no,no,2022
2022-06-24,06:39:54,sedan,HLL-667-S,2,sí,no,HLL667S_063954.png,no,no,no,2022
2022-06-24,06:43:05,sedan,SLA-385-S,1,sí,sí,SLA385S_064305.png,no,no,no,2022
2022-06-24,06:44:28,carga,ZL-6434-H,2,sí,no,ZL6434H_064428.png,no,no,no,2022
2022-06-24,06:47:37,sedan,SAS-447-A,1,sí,no,SAS447A_064737.png,no,no,no,2022
2022-06-24,06:54:41,camioneta,SSH-300-F,1,sí,sí,SSH300F_065441.png,no,no,no,2022
2022-06-24,06:57:07,sedan,ZLZ-794-H,1,sí,no,ZLZ794H_065707.png,no,no,no,2022
2022-06-24,07:06:08,moto,LFZ-498,1,sí,no,LFZ498_070608.png,no,no,no,2022
2022-06-24,07:38:00,camioneta,SSF-926-L,2,sí,no,SSF926L_073800.png,no,no,no,2022
2022-06-24,07:45:34,sedan,ZSL-097-A,2,sí,no,ZSL097A_074534.png,no,no,no,2022
2022-06-24,07:48:20,moto,ZFF-639,1,sí,sí,ZFF639_074820.png,no,no,no,2022
2022-06-24,07:50:47,moto,HLH-739,2,sí,sí,HLH739_075047.png,no,no,no,2022
2022-06-24,07:55:10,sedan,HAH-978-A,1,sí,sí,HAH978A_075510.png,no,no,no,2022
2022-06-24,08:35:05,moto,SAL-267,2,sí,no,SAL267_083505.png,no,no,no,2022
2022-06-24,08:37:55,sedan,ZFA-630-F,2,sí,no,ZFA630F_083755.png,no,no,no,2022
2022-06-24,08:38:44,sedan,ZZF-661-A,1,sí,no,ZZF661A_083844.png,no,no,no,2022
2022-06-24,09:15:36,sedan,SHZ-939-L,1,sí,no,SHZ939L_091536.png,no,no,no,2022
2022-06-24,09:26:23,moto,ALZ-528,1,sí,no,ALZ528_092623.png,no,no,no,2022
2022-06-24,10:27:15,sedan,SZS-499-F,2,sí,no,SZS499F_102715.png,no,no,no,2022
2022-06-24,10:44:33,moto,FLL-993,2,sí,no,FLL993_104433.png,no,no,no,2022
2022-06-24,11:07:43,sedan,SSS-733-H,1,sí,no,SSS733H_110743.png,no,no,no,2022
2022-06-24,11:27:26,sedan,SLA-798-A,2,sí,no,SLA798A_112726.png,no,no,no,2022
2022-06-24,11:56:31,sedan,SSS-706-Z,2,sí,no,SSS706Z_115631.png,no,no,no,2022
2022-06-24,12:08:03,sedan,LSF-535-L,2,sí,sí,LSF535L_120803.png,no,no,no,2022
2022-06-24,12:18:52,sedan,FAF-641-S,2,sí,no,FAF641S_121852.png,no,no,no,2022
2022-06-24,12:35:36,sedan,AAL-214-F,2,sí,no,AAL214F_123536.png,no,no,no,2022
2022-06-24,12:36:21,moto,LFL-349,2,no,sí,LFL349_123621.png,no,no,no,2022
2022-06-24,12:42:39,sedan,HZZ-016-A,1,sí,no,HZZ016A_124239.png,no,no,no,2022
2022-06-24,12:44:07,sedan,LHA-199-L,1,sí,sí,LHA199L_124407.png,no,no,no,2022
2022-06-24,12:48:54,sedan,ZZH-140-A,1,sí,no,ZZH140A_124854.png,no,no,no,2022
2022-06-24,12:51:10,moto,LHH-325,1,sí,no,LHH325_125110.png,no,no,no,2022
2022-06-24,12:51:34,moto,LHA-595,1,sí,no,LHA595_125134.png,no,no,no,2022
2022-06-24,13:04:47,moto,FZH-814,2,sí,no,FZH814_130447.png,no,no,no,2022
2022-06-24,13:05:58,sedan,HHS-863-A,2,sí,no,HHS863A_130558.png,no,no,no,2022
2022-06-24,13:16:11,sedan,FHH-349-A,2,sí,no,FHH349A_131611.png,no,no,no,2022
2022-06-24,13:20:53,sedan,FZZ-764-L,1,sí,sí,FZZ764L_132053.png,no,no,no,2022
2022-06-24,13:21:57,sedan,ALZ-977-A,1,sí,sí,ALZ977A_132157.png,no,no,no,2022
2022-06-24,13:29:05,moto,HZS-341,1,sí,sí,HZS341_132905.png,no,no,no,2022
2022-06-24,13:30:03,sedan,ZAL-560-A,1,sí,no,ZAL560A_133003.png,no,no,no,2022
2022-06-24,13:38:26,sedan,ZAL-652-L,2,no,sí,ZAL652L_133826.png,no,no,no,2022
2022-06-24,13:45:02,sedan,LLS-165-S,1,sí,no,LLS165S_134502.png,no,no,no,2022
2022-06-24,13:54:55,sedan,LSL-880-L,2,sí,no,LSL880L_135455.png,no,no,no,2022
2022-06-24,13:55:01,sedan,ASF-389-H,1,sí,no,ASF389H_135501.png,no,no,no,2022
2022-06-24,15:30:59,sedan,HHS-863-A,1,sí,no,HHS863A_153059.png,no,no,no,2022
2022-06-24,15:32:24,camioneta,ZAF-513-S,2,sí,no,ZAF513S_153224.png,no,no,no,2022
2022-06-24,16:33:33,camioneta,SHS-993-Z,2,sí,no,SHS993Z_163333.png,no,no,no,2022
2022-06-24,17:03:41,moto,LAZ-078,1,sí,no,LAZ078_170341.png,no,no,no,2022
2022-06-24,17:21:24,sedan,LLZ-233-A,2,sí,no,LLZ233A_172124.png,no,no,no,2022
2022-06-24,18:03:08,sedan,ZFA-187-S,2,sí,sí,ZFA187S_180308.png,no,no,no,2022
2022-06-24,19:41:16,sedan,AHZ-157-F,2,sí,no,AHZ157F_194116.png,no,no,no,2022
2022-06-24,19:59:33,moto,AFF-560,2,sí,no,AFF560_195933.png,no,no,no,2022
2022-06-24,20:08:21,moto,LHZ-959,1,sí,no,LHZ959_200821.png,no,no,no,2022
2022-06-24,21:03:21,sedan,ALA-891-H,2,sí,no,ALA891H_210321.png,no,no,no,2022
2022-06-24,21:03:36,sedan,ZLF-918-L,2,sí,no,ZLF918L_210336.png,no,no,no,2022
2022-06-24,21:09:51,sedan,ZAZ-575-A,2,no,sí,ZAZ575A_210951.png,no,no,no,2022
2022-06-24,21:14:29,sedan,ZLA-972-Z,1,sí,no,ZLA972Z_211429.png,no,no,no,2022
2022-06-24,21:16:59,sedan,FHL-381-L,2,sí,no,FHL381L_211659.png,no,no,no,2022
2022-06-24,21:29:15,moto,HZZ-400,2,sí,no,HZZ400_212915.png,no,no,no,2022
2022-06-24,21:36:03,moto,SZF-349,2,sí,no,SZF349_213603.png,no,no,no,2022
2022-06-24,21:38:37,camioneta,ASA-154-H,1,sí,no,ASA154H_213837.png,no,no,no,2022
2022-06-24,21:41:18,sedan,AFF-795-F,1,sí,no,AFF795F_214118.png,no,no,no,2022
2022-06-24,21:41:31,sedan,LAL-486-H,1,sí,no,LAL486H_214131.png,no,no,no,2022
2022-06-24,21:45:51,sedan,FAA-222-Z,1,sí,sí,FAA222Z_214551.png,no,no,no,2022
2022-06-24,21:47:09,moto,ZFS-984,2,sí,no,ZFS984_214709.png,no,no,no,2022
2022-06-24,21:53:59,sedan,HAF-809-Z,2,sí,no,HAF809Z_215359.png,no,no,no,2022
2022-06-24,21:57:03,sedan,AHH-058-S,1,sí,no,AHH058S_215703.png,no,no,no,2022
2022-06-24,22:09:25,sedan,FHH-795-H,2,sí,sí,FHH795H_220925.png,no,no,no,2022
2022-06-24,22:10:21,sedan,ZAH-459-H,1,sí,no,ZAH459H_221021.png,no,no,no,2022
2022-06-24,22:10:30,moto,SLZ-566,1,sí,no,SLZ566_221030.png,no,no,no,2022
2022-06-24,22:19:54,moto,FAF-285,1,sí,no,FAF285_221954.png,no,no,no,2022
2022-06-25,06:01:16,camioneta,FLZ-141-A,2,sí,no,FLZ141A_060116.png,no,no,no,2022
2022-06-25,06:16:38,moto,ZFZ-023,2,sí,no,ZFZ023_061638.png,no,no,no,2022
2022-06-25,06:39:59,camioneta,HSF-434-H,1,sí,no,HSF434H_063959.png,no,no,no,2022
2022-06-25,06:45:28,moto,ASL-795,1,no,sí,ASL795_064528.png,no,no,no,2022
2022-06-25,06:46:40,sedan,FAZ-348-S,2,sí,sí,FAZ348S_064640.png,no,no,no,2022
2022-06-25,07:11:16,camioneta,SSA-332-A,2,sí,no,SSA332A_071116.png,no,no,no,2022
2022-06-25,07:32:39,sedan,ALS-428-L,1,sí,no,ALS428L_073239.png,no,no,no,2022
2022-06-25,07:41:59,sedan,ZAA-524-H,1,sí,no,ZAA524H_074159.png,no,no,no,2022
2022-06-25,07:42:57,carga,HS-7619-Z,1,sí,no,HS7619Z_074257.png,no,no,no,2022
2022-06-25,07:54:49,camioneta,FLZ-141-A,2,sí,no,FLZ141A_075449.png,no,no,no,2022
2022-06-25,08:19:43,moto,FAS-195,2,sí,no,FAS195_081943.png,no,no,no,2022
2022-06-25,08:38:12,sedan,LAZ-614-A,2,sí,no,LAZ614A_083812.png,no,no,no,2022
2022-06-25,09:08:55,moto,ZLL-576,1,sí,no,ZLL576_090855.png,no,no,no,2022
2022-06-25,09:43:08,sedan,FAA-887-A,2,sí,no,FAA887A_094308.png,no,no,no,2022
2022-06-25,10:09:41,sedan,SLA-212-Z,2,sí,no,SLA212Z_100941.png,no,no,no,2022
2022-06-25,10:31:30,sedan,FLS-476-H,1,no,sí,FLS476H_103130.png,no,no,no,2022
2022-06-25,11:57:56,sedan,ZZZ-659-Z,2,sí,no,ZZZ659Z_115756.png,no,no,no,2022
2022-06-25,12:01:45,sedan,HHF-981-S,1,sí,no,HHF981S_120145.png,no,no,no,2022
2022-06-25,12:08:15,moto,HSL-737,1,no,sí,HSL737_120815.png,no,no,no,2022
2022-06-25,12:10:00,moto,ALS-805,1,sí,sí,ALS805_121000.png,no,no,no,2022
2022-06-25,12:25:51,moto,ZAA-460,2,sí,no,ZAA460_122551.png,no,no,no,2022
2022-06-25,12:33:14,sedan,ZZA-257-S,2,no,sí,ZZA257S_123314.png,no,no,no,2022
2022-06-25,12:39:12,moto,HHL-336,2,sí,no,HHL336_123912.png,no,no,no,2022
2022-06-25,12:52:21,sedan,HZH-675-Z,1,sí,no,HZH675Z_125221.png,no,no,no,2022
2022-06-25,13:05:47,sedan,LAL-531-S,2,sí,no,LAL531S_130547.png,no,no,no,2022
2022-06-25,13:10:35,sedan,HHS-863-A,2,sí,no,HHS863A_131035.png,no,no,no,2022
2022-06-25,13:30:04,sedan,ALA-891-H,2,sí,no,ALA891H_133004.png,no,no,no,2022
2022-06-25,13:32:41,moto,HZF-632,2,sí,no,HZF632_133241.png,no,no,no,2022
2022-06-25,13:43:17,sedan,AHH-701-H,2,sí,no,AHH701H_134317.png,no,no,no,2022
2022-06-25,13:43:47,sedan,FAF-641-S,1,sí,no,FAF641S_134347.png,no,no,no,2022
2022-06-25,13:48:58,sedan,LLS-944-F,2,sí,no,LLS944F_134858.png,no,no,no,2022
2022-06-25,13:50:47,sedan,HHS-863-A,2,sí,no,HHS863A_135047.png,no,no,no,2022
2022-06-25,13:58:21,sedan,ZAL-424-S,2,sí,no,ZAL424S_135821.png,no,no,no,2022
2022-06-25,14:04:01,moto,SHZ-277,1,sí,no,SHZ277_140401.png,no,no,no,2022
2022-06-27,06:12:21,sedan,HSH-688-S,1,sí,no,HSH688S_061221.png,no,no,no,2022
2022-06-27,06:12:33,moto,SZL-322,1,sí,no,SZL322_061233.png,no,no,no,2022
2022-06-27,06:21:56,moto,HSL-933,1,sí,no,HSL933_062156.png,no,no,no,2022
2022-06-27,06:23:27,sedan,AAF-671-L,2,sí,no,AAF671L_062327.png,no,no,no,2022
2022-06-27,06:24:37,moto,HAF-929,1,sí,no,HAF929_062437.png,no,no,no,2022
2022-06-27,06:37:00,moto,SZA-605,2,sí,no,SZA605_063700.png,no,no,no,2022
2022-06-27,06:38:39,sedan,FFA-813-F,1,sí,sí,FFA813F_063839.png,no,no,no,2022
2022-06-27,06:39:27,sedan,LZL-996-Z,2,sí,no,LZL996Z_063927.png,no,no,no,2022
2022-06-27,06:49:10,sedan,LHZ-787-F,2,sí,sí,LHZ787F_064910.png,no,no,no,2022
2022-06-27,07:16:54,sedan,SSF-421-H,2,sí,no,SSF421H_071654.png,no,no,no,2022
2022-06-27,07:19:15,camioneta,ZSZ-351-L,2,sí,no,ZSZ351L_071915.png,no,no,no,2022
2022-06-27,07:27:09,sedan,HSH-688-S,1,sí,no,HSH688S_072709.png,no,no,no,2022
2022-06-27,07:30:40,carga,HA-4201-L,2,sí,no,HA4201L_073040.png,no,no,no,2022
2022-06-27,07:47:19,sedan,HLS-922-Z,2,sí,no,HLS922Z_074719.png,no,no,no,2022
2022-06-27,07:48:57,moto,ALH-977,1,sí,sí,ALH977_074857.png,no,no,no,2022
2022-06-27,07:49:45,sedan,SSH-067-S,1,sí,no,SSH067S_074945.png,no,no,no,2022
2022-06-27,09:09:38,sedan,HAS-833-F,1,sí,no,HAS833F_090938.png,no,no,no,2022
2022-06-27,09:28:40,moto,SSL-269,2,sí,no,SSL269_092840.png,no,no,no,2022
2022-06-27,09:32:06,sedan,LSH-298-S,2,sí,no,LSH298S_093206.png,no,no,no,2022
2022-06-27,10:17:55,sedan,ZAA-793-A,2,sí,no,ZAA793A_101755.png,no,no,no,2022
2022-06-27,10:20:51,moto,LAL-625,2,sí,no,LAL625_102051.png,no,no,no,2022
2022-06-27,11:08:21,sedan,FFA-237-L,1,sí,no,FFA237L_110821.png,no,no,no,2022
2022-06-27,12:02:58,sedan,FAH-628-L,2,sí,sí,FAH628L_120258.png,no,no,no,2022
2022-06-27,12:20:21,camioneta,AFH-709-S,2,sí,no,AFH709S_122021.png,no,no,no,2022
2022-06-27,12:21:00,moto,HHA-990,1,sí,no,HHA990_122100.png,no,no,no,2022
2022-06-27,12:22:50,sedan,HFL-651-S,2,no,sí,HFL651S_122250.png,no,no,no,2022
2022-06-27,12:24:12,moto,HHZ-739,1,sí,no,HHZ739_122412.png,no,no,no,2022
2022-06-27,12:25:48,moto,FFA-714,1,sí,no,FFA714_122548.png,no,no,no,2022
2022-06-27,12:28:24,moto,SHZ-277,2,sí,no,SHZ277_122824.png,no,no,no,2022
2022-06-27,12:33:20,camioneta,LHL-192-F,2,sí,no,LHL192F_123320.png,no,no,no,2022
2022-06-27,12:33:30,carga,LL-0291-A,2,sí,no,LL0291A_123330.png,no,no,no,2022
2022-06-27,12:54:52,sedan,ZZA-257-S,1,sí,no,ZZA257S_125452.png,no,no,no,2022
2022-06-27,12:55:52,camioneta,ZFS-432-L,2,sí,no,ZFS432L_125552.png,no,no,no,2022
2022-06-27,12:56:37,sedan,FZF-182-L,2,sí,no,FZF182L_125637.png,no,no,no,2022
2022-06-27,13:02:13,camioneta,HSF-434-H,1,sí,no,HSF434H_130213.png,no,no,no,2022
2022-06-27,13:04:14,sedan,ZFA-145-A,2,sí,no,ZFA145A_130414.png,no,no,no,2022
2022-06-27,13:24:00,sedan,FAA-113-H,2,no,sí,FAA113H_132400.png,no,no,no,2022
2022-06-27,13:28:31,sedan,ASZ-967-S,2,sí,no,ASZ967S_132831.png,no,no,no,2022
2022-06-27,13:28:42,moto,ZAA-460,1,sí,no,ZAA460_132842.png,no,no,no,2022
2022-06-27,13:38:35,sedan,HAS-218-H,2,sí,no,HAS218H_133835.png,no,no,no,2022
2022-06-27,13:46:25,moto,FLH-943,2,sí,no,FLH943_134625.png,no,no,no,2022
2022-06-27,13:51:16,sedan,AZL-739-S,2,sí,no,AZL739S_135116.png,no,no,no,2022
2022-06-27,13:52:56,sedan,FFL-526-L,1,sí,no,FFL526L_135256.png,no,no,no,2022
2022-06-27,14:09:50,sedan,FZL-953-Z,1,sí,no,FZL953Z_140950.png,no,no,no,2022
2022-06-27,14:37:44,camioneta,AAF-040-A,1,sí,no,AAF040A_143744.png,no,no,no,2022
2022-06-27,15:18:26,moto,SLH-750,2,sí,no,SLH750_151826.png,no,no,no,2022
2022-06-27,15:33:47,moto,LZH-868,2,sí,no,LZH868_153347.png,no,no,no,2022
2022-06-27,15:39:15,sedan,ZLA-475-H,1,sí,no,ZLA475H_153915.png,no,no,no,2022
2022-06-27,16:09:46,camioneta,AFF-182-F,1,sí,no,AFF182F_160946.png,no,no,no,2022
2022-06-27,16:11:12,sedan,SHH-282-F,2,sí,no,SHH282F_161112.png,no,no,no,2022
2022-06-27,16:26:49,sedan,AZS-884-H,2,sí,no,AZS884H_162649.png,no,no,no,2022
2022-06-27,19:52:28,sedan,HFA-834-H,2,sí,no,HFA834H_195228.png,no,no,no,2022
2022-06-27,21:01:37,sedan,LFF-365-A,2,sí,no,LFF365A_210137.png,no,no,no,2022
2022-06-27,21:03:55,moto,SLZ-566,2,sí,no,SLZ566_210355.png,no,no,no,2022
2022-06-27,21:06:40,sedan,LZZ-033-H,1,sí,no,LZZ033H_210640.png,no,no,no,2022
2022-06-27,21:09:24,moto,LAH-559,2,no,sí,LAH559_210924.png,no,no,no,2022
2022-06-27,21:11:12,sedan,LZF-635-F,1,no,sí,LZF635F_211112.png,no,no,no,2022
2022-06-27,21:17:35,sedan,LSH-298-S,2,sí,no,LSH298S_211735.png,no,no,no,2022
2022-06-27,21:55:05,moto,HFS-346,2,sí,no,HFS346_215505.png,no,no,no,2022
2022-06-27,21:56:32,camioneta,SAL-526-L,1,sí,sí,SAL526L_215632.png,no,no,no,2022
2022-06-27,21:56:59,camioneta,HSH-407-A,2,sí,no,HSH407A_215659.png,no,no,no,2022
2022-06-27,21:57:53,moto,ZSS-252,1,sí,no,ZSS252_215753.png,no,no,no,2022
2022-06-27,22:07:49,moto,FLZ-343,1,sí,no,FLZ343_220749.png,no,no,no,2022
2022-06-27,22:08:55,moto,LFL-547,2,sí,no,LFL547_220855.png,no,no,no,2022
2022-06-27,22:17:29,moto,AAA-587,1,no,sí,AAA587_221729.png,no,no,no,2022
2022-06-27,22:29:15,sedan,ZFH-534-L,1,sí,sí,ZFH534L_222915.png,no,no,no,2022
2022-06-28,06:00:09,moto,LAL-392,1,sí,no,LAL392_060009.png,no,no,no,2022
2022-06-28,06:00:40,sedan,LSA-729-A,1,no,sí,LSA729A_060040.png,no,no,no,2022
2022-06-28,06:00:48,moto,HAH-761,1,sí,no,HAH761_060048.png,no,no,no,2022
2022-06-28,06:12:09,moto,LHZ-626,2,sí,no,LHZ626_061209.png,no,no,no,2022
2022-06-28,06:13:13,camioneta,ZHZ-196-S,1,sí,no,ZHZ196S_061313.png,no,no,no,2022
2022-06-28,06:18:59,sedan,AHL-324-A,1,sí,no,AHL324A_061859.png,no,no,no,2022
2022-06-28,06:28:35,sedan,FZZ-825-S,2,sí,sí,FZZ825S_062835.png,no,no,no,2022
2022-06-28,06:44:40,moto,SZF-196,1,sí,no,SZF196_064440.png,no,no,no,2022
2022-06-28,06:53:00,camioneta,HSA-901-F,1,sí,sí,HSA901F_065300.png,no,no,no,2022
2022-06-28,06:57:38,carga,SH-7545-H,2,sí,no,SH7545H_065738.png,no,no,no,2022
2022-06-28,06:59:24,sedan,ASZ-724-Z,1,sí,no,ASZ724Z_065924.png,no,no,no,2022
2022-06-28,07:00:33,moto,SLA-827,1,sí,no,SLA827_070033.png,no,no,no,2022
2022-06-28,07:01:39,sedan,HLS-156-F,1,sí,no,HLS156F_070139.png,no,no,no,2022
2022-06-28,07:02:16,moto,AZZ-206,1,sí,no,AZZ206_070216.png,no,no,no,2022
2022-06-28,07:02:49,carga,FA-9197-S,1,no,sí,FA9197S_070249.png,no,no,no,2022
2022-06-28,07:15:49,moto,ZZZ-850,2,no,sí,ZZZ850_071549.png,no,no,no,2022
2022-06-28,07:25:55,sedan,HZF-733-L,1,no,sí,HZF733L_072555.png,no,no,no,2022
2022-06-28,07:31:22,carga,AL-6451-S,2,sí,no,AL6451S_073122.png,no,no,no,2022
2022-06-28,07:36:02,camioneta,FFF-174-S,1,sí,no,FFF174S_073602.png,no,no,no,2022
2022-06-28,07:42:39,sedan,HHS-916-L,1,sí,sí,HHS916L_074239.png,no,no,no,2022
2022-06-28,07:46:39,camioneta,HZA-692-F,2,sí,no,HZA692F_074639.png,no,no,no,2022
2022-06-28,07:55:01,sedan,LSH-298-S,1,sí,no,LSH298S_075501.png,no,no,no,2022
2022-06-28,08:00:48,carga,HH-3664-S,1,sí,no,HH3664S_080048.png,no,no,no,2022
2022-06-28,08:20:02,sedan,SLA-212-Z,1,sí,no,SLA212Z_082002.png,no,no,no,2022
2022-06-28,09:34:09,camioneta,ZLH-360-L,2,sí,no,ZLH360L_093409.png,no,no,no,2022
2022-06-28,09:54:00,camioneta,AAF-040-A,2,sí,no,AAF040A_095400.png,no,no,no,2022
2022-06-28,10:39:07,sedan,AAL-058-F,1,sí,no,AAL058F_103907.png,no,no,no,2022
2022-06-28,12:01:53,moto,ZFH-894,2,sí,no,ZFH894_120153.png,no,no,no,2022
2022-06-28,12:04:08,moto,LZH-868,1,sí,no,LZH868_120408.png,no,no,no,2022
2022-06-28,12:20:36,carga,HA-9616-A,2,sí,no,HA9616A_122036.png,no,no,no,2022
2022-06-28,12:22:18,sedan,LFH-991-Z,1,sí,sí,LFH991Z_122218.png,no,no,no,2022
2022-06-28,12:37:52,camioneta,ZSL-234-F,1,sí,no,ZSL234F_123752.png,no,no,no,2022
2022-06-28,12:39:40,sedan,LSH-298-S,1,sí,no,LSH298S_123940.png,no,no,no,2022
2022-06-28,12:41:52,carga,FL-2744-L,2,no,sí,FL2744L_124152.png,no,no,no,2022
2022-06-28,12:47:31,sedan,HHA-184-H,2,sí,no,HHA184H_124731.png,no,no,no,2022
2022-06-28,12:52:36,moto,HHZ-186,2,sí,no,HHZ186_125236.png,no,no,no,2022
2022-06-28,13:10:20,camioneta,HHH-876-H,2,sí,no,HHH876H_131020.png,no,no,no,2022
2022-06-28,13:23:02,sedan,LLF-490-Z,1,sí,no,LLF490Z_132302.png,no,no,no,2022
2022-06-28,13:27:42,sedan,ZLL-288-L,1,sí,no,ZLL288L_132742.png,no,no,no,2022
2022-06-28,13:30:31,sedan,FFA-237-L,1,sí,no,FFA237L_133031.png,no,no,no,2022
2022-06-28,13:36:01,camioneta,ZLS-174-L,2,sí,no,ZLS174L_133601.png,no,no,no,2022
2022-06-28,13:40:53,sedan,ZLF-918-L,1,sí,no,ZLF918L_134053.png,no,no,no,2022
2022-06-28,13:42:53,sedan,ZLL-288-L,2,sí,no,ZLL288L_134253.png,no,no,no,2022
2022-06-28,13:45:49,moto,ZHH-452,1,sí,no,ZHH452_134549.png,no,no,no,2022
2022-06-28,13:58:58,sedan,FZF-461-Z,1,no,sí,FZF461Z_135858.png,no,no,no,2022
2022-06-28,14:01:50,sedan,AAF-980-A,1,sí,no,AAF980A_140150.png,no,no,no,2022
2022-06-28,14:03:26,sedan,FZS-452-Z,1,sí,no,FZS452Z_140326.png,no,no,no,2022
2022-06-28,14:05:54,sedan,SAA-003-S,1,sí,no,SAA003S_140554.png,no,no,no,2022
2022-06-28,15:00:13,sedan,LHS-350-A,2,sí,no,LHS350A_150013.png,no,no,no,2022
2022-06-28,15:01:53,moto,HFZ-693,1,sí,no,HFZ693_150153.png,no,no,no,2022
2022-06-28,15:21:15,sedan,ZHH-553-L,1,sí,no,ZHH553L_152115.png,no,no,no,2022
2022-06-28,16:45:50,moto,LHZ-959,2,sí,no,LHZ959_164550.png,no,no,no,2022
2022-06-28,16:47:29,sedan,ZAH-479-F,1,sí,no,ZAH479F_164729.png,no,no,no,2022
2022-06-28,16:51:07,camioneta,ZFS-432-L,2,sí,no,ZFS432L_165107.png,no,no,no,2022
2022-06-28,17:42:38,moto,ZSL-174,1,sí,no,ZSL174_174238.png,no,no,no,2022
2022-06-28,17:46:02,sedan,LLZ-233-A,1,sí,no,LLZ233A_174602.png,no,no,no,2022
2022-06-28,18:16:08,camioneta,SSA-332-A,2,sí,no,SSA332A_181608.png,no,no,no,2022
2022-06-28,19:16:56,moto,HSL-997,1,sí,no,HSL997_191656.png,no,no,no,2022
2022-06-28,19:20:33,carga,LZ-5840-H,2,sí,no,LZ5840H_192033.png,no,no,no,2022
2022-06-28,19:50:32,carga,HA-9616-A,2,sí,no,HA9616A_195032.png,no,no,no,2022
2022-06-28,21:02:10,moto,LZF-031,1,sí,sí,LZF031_210210.png,no,no,no,2022
2022-06-28,21:07:57,sedan,LLL-800-F,2,sí,sí,LLL800F_210757.png,no,no,no,2022
2022-06-28,21:15:36,camioneta,ALS-471-F,2,sí,no,ALS471F_211536.png,no,no,no,2022
2022-06-28,21:18:59,moto,HAH-761,1,sí,no,HAH761_211859.png,no,no,no,2022
2022-06-28,21:22:49,camioneta,ZSZ-351-L,1,sí,no,ZSZ351L_212249.png,no,no,no,2022
2022-06-28,21:36:12,moto,ZFS-898,2,sí,no,ZFS898_213612.png,no,no,no,2022
2022-06-28,21:43:39,sedan,SLL-254-Z,1,sí,no,SLL254Z_214339.png,no,no,no,2022
2022-06-28,21:45:42,moto,HSL-737,1,sí,no,HSL737_214542.png,no,no,no,2022
2022-06-28,21:46:05,sedan,LLS-165-S,1,sí,no,LLS165S_214605.png,no,no,no,2022
2022-06-28,21:59:18,sedan,SZZ-843-A,2,sí,no,SZZ843A_215918.png,no,no,no,2022
2022-06-28,22:00:21,sedan,HZZ-016-A,1,sí,no,HZZ016A_220021.png,no,no,no,2022
2022-06-28,22:01:14,moto,HSS-565,2,sí,no,HSS565_220114.png,no,no,no,2022
2022-06-28,22:11:56,sedan,HZH-913-F,1,sí,no,HZH913F_221156.png,no,no,no,2022
2022-06-28,22:17:20,sedan,HZA-640-Z,1,sí,sí,HZA640Z_221720.png,no,no,no,2022
2022-06-28,22:23:10,moto,AZH-000,1,sí,no,AZH000_222310.png,no,no,no,2022
2022-06-28,22:25:55,sedan,AAZ-237-H,2,sí,sí,AAZ237H_222555.png,no,no,no,2022
2022-06-29,06:06:25,sedan,LHF-871-H,1,sí,no,LHF871H_060625.png,no,no,no,2022
2022-06-29,06:10:03,moto,ZLL-661,1,sí,no,ZLL661_061003.png,no,no,no,2022
2022-06-29,06:34:17,moto,ZLL-742,2,sí,no,ZLL742_063417.png,no,no,no,2022
2022-06-29,06:49:05,moto,AAH-864,2,sí,no,AAH864_064905.png,no,no,no,2022
2022-06-29,06:55:01,camioneta,ASA-154-H,2,sí,no,ASA154H_065501.png,no,no,no,2022
2022-06-29,07:05:49,moto,HAF-807,1,sí,no,HAF807_070549.png,no,no,no,2022
2022-06-29,07:46:37,sedan,ZHF-803-L,1,sí,no,ZHF803L_074637.png,no,no,no,2022
2022-06-29,07:48:15,camioneta,AFS-062-A,1,sí,no,AFS062A_074815.png,no,no,no,2022
2022-06-29,07:50:35,sedan,HZA-938-S,2,sí,no,HZA938S_075035.png,no,no,no,2022
2022-06-29,07:51:53,sedan,LHH-628-F,2,sí,no,LHH628F_075153.png,no,no,no,2022
